25424,34
22781,2
13660,4
1405,6
23856,18
22996,24
24678,4
21782,7
6323,8
35827,8
2495,10
6873,11
11997,1
8261,10
2984,15
10030,6
37346,16
37493,30
9585,1
7759,3
37158,4
15658,11
1623,1
12598,1
29998,4
8693,5
16732,2
28496,2
20810,3
16516,8
24991,2
15265,5
19394,7
8708,11
7856,11
20846,12
33501,12
4809,3
10089,4
19055,8
9276,1
13187,2
31599,3
1463,4
5312,8
28461,16
11283,21
18848,1
28929,2
14906,2
21057,4
32590,4
24622,5
27898,7
776,14
15986,14
35565,2
22076,4
35549,8
1178,11
7105,16
25289,3
1152,8
10071,34
3245,1
15290,2
26631,2
21643,4
27699,4
35460,9
18043,18
4187,20
30841,2
15982,3
28850,3
27688,7
9668,8
17472,9
7891,14
12387,2
25345,3
18853,3
23306,5
7776,6
29375,6
18739,8
28282,14
31390,8
26747,1
27489,3
7335,5
10683,5
26528,7
16245,8
4653,1
24093,1
32643,1
22229,3
28729,6
28645,28
12302,1
1179,8
21704,9
2105,13
31701,23
36924,2
36384,5
28349,7
27766,2
35796,2
29522,3
34033,3
18296,4
30750,4
6162,6
30681,6
26233,6
14618,18
37401,6
21630,9
437,21
25040,2
25241,2
16359,6
1702,7
12671,13
32216,19
5633,1
2532,2
13193,5
26782,5
32618,12
3144,2
32466,2
22087,4
31720,4
35492,6
37528,7
12923,7
7469,12
11192,2
616,3
31512,4
32360,6
25274,13
7575,1
19659,1
8807,2
28047,2
10885,3
8090,4
24116,9
19167,12
9671,3
35244,8
22761,13
16672,3
32620,4
17143,6
21507,6
32441,7
11525,8
9862,11
13131,3
6368,9
20996,9
29703,14
18635,26
34468,27
6025,31
28209,1
21558,3
33088,3
18797,2
14369,3
31257,3
18174,6
17597,12
24989,14
1208,3
21021,3
998,1
7806,2
758,12
495,14
5584,24
36839,34
34213,1
30631,9
11196,13
19386,14
21024,24
27076,2
9290,3
34279,6
9387,10
25151,2
2713,1
28762,1
34389,1
8319,3
13704,3
11355,3
17531,7
37465,7
30347,11
6659,22
26753,25
35611,1
28482,2
22034,3
30562,9
26242,11
6980,12
35351,13
1409,20
27449,29
9257,9
2076,1
24755,1
30644,1
5572,4
11045,4
34937,4
27668,5
6478,7
26515,12
170,1
9566,1
35771,2
4533,1
8104,6
24568,33
11772,1
19461,1
36137,1
30869,4
5155,5
12370,7
30296,1
18925,2
18982,3
27840,7
23143,9
6006,10
31000,26
15581,1
24604,2
9142,7
4086,11
4250,12
19880,20
19237,1
9270,2
19315,2
28873,2
235,8
37248,24
974,34
23481,2
23283,16
24185,17
6010,3
26683,6
26644,13
2216,2
15796,2
19759,3
8172,32
16573,1
19631,6
28364,7
30580,13
13293,2
23049,2
11508,3
11421,14
24659,3
16709,15
15258,24
24731,1
37698,2
19729,2
10780,5
25461,1
5924,3
6075,3
29694,5
2506,11
19747,5
30685,13
37243,16
12852,1
24770,2
7180,3
2308,17
27713,1
17802,4
8716,7
975,11
10110,13
10794,26
10632,3
29834,4
7100,8
16118,15
27418,31
34684,1
9901,2
14556,2
14908,2
19010,2
11269,5
24352,8
20168,8
4594,11
1236,1
6649,8
26236,19
3866,3
34236,4
35391,4
17503,7
28722,8
15805,9
15669,33
27787,2
31059,16
25153,2
27492,2
30928,3
18307,14
11253,1
16287,6
3870,6
22538,10
17402,13
31360,1
36048,1
3745,2
7131,2
8171,2
26623,9
28944,26
4136,3
26719,5
31629,7
445,9
4368,12
32138,19
30731,2
20919,9
8040,10
29090,12
3115,13
9549,1
36978,3
17350,5
14662,14
9804,2
34933,4
37064,4
36802,6
37560,11
3420,4
10483,5
22743,10
17885,16
5585,1
22656,4
8257,6
35560,9
4149,14
12929,16
21435,34
21872,1
29194,8
17518,11
19360,2
15818,4
21281,7
36988,11
3460,8
7035,8
13045,1
18334,1
36792,1
32405,2
23747,5
28602,29
30163,30
8977,1
4443,2
13631,2
10608,4
29024,27
34097,4
4658,7
19912,8
25933,13
10874,2
11667,2
5913,3
6876,4
7572,6
26265,7
16901,1
36536,1
35319,2
26806,8
4679,12
23487,2
36674,4
4219,10
26639,29
4380,1
28074,3
14990,4
22835,6
34720,6
19059,7
5843,11
18674,14
7114,1
15051,2
21565,3
16242,4
744,5
9388,5
9957,14
1051,15
34088,16
23177,2
35577,5
21377,7
19283,28
13382,2
12279,3
17659,5
33030,7
35505,1
10702,2
1148,5
30746,6
3133,15
23297,30
13207,1
23113,2
34532,2
18722,6
26494,7
34818,19
21996,20
20199,2
20602,3
11608,4
26890,8
19559,9
32356,9
29908,1
1037,2
29683,2
5127,8
16109,12
35148,2
27721,10
18133,24
30341,9
8279,9
2205,10
11513,31
33121,1
21670,2
29736,2
11052,3
10686,10
108,12
27507,1
3819,4
14054,10
26684,22
21434,1
2810,30
17275,1
10231,2
21115,2
12687,8
409,11
9199,18
2248,1
4732,3
24351,23
24130,32
18671,2
6331,3
16893,7
24201,7
29085,7
700,10
7331,10
29143,28
3691,2
11925,2
12916,2
25325,2
25559,6
24354,8
3594,16
30567,1
35354,5
7189,12
37426,2
2417,7
3217,10
20502,21
15028,2
36291,2
2910,3
36574,13
30944,15
35158,1
6993,2
1507,7
30735,7
56,21
1889,2
28390,4
36877,4
6278,5
214,6
37109,11
15876,12
25541,13
207,2
36817,2
31818,4
12124,6
31438,6
33456,7
7373,8
34984,9
6057,11
27760,1
5018,5
18292,5
32844,7
13047,12
21690,15
14791,18
5181,2
13311,2
22493,5
23267,29
21027,6
26143,10
33790,10
18837,6
35798,8
2851,1
34143,5
22158,6
79,1
1195,4
587,4
28954,12
27672,1
35654,1
310,5
3524,5
23567,12
25792,14
29209,1
8573,8
34410,8
23556,9
9766,28
7179,2
19212,3
4118,5
34871,10
35735,26
954,3
34703,6
32961,34
22679,1
1895,17
8421,2
4320,5
7660,9
7145,15
32018,7
25236,10
37478,1
23595,5
35119,13
8636,8
9402,12
16,1
37325,1
37696,2
5912,4
24321,8
12013,11
4828,12
29733,13
22457,17
23818,30
25613,8
30659,14
23079,1
29207,1
9446,4
21626,5
16066,9
23493,11
18849,13
23311,27
1887,2
2268,14
4013,23
30513,25
15136,1
3656,3
27606,11
6483,15
8903,17
35335,24
2046,1
3826,1
14851,1
24990,1
2505,2
36737,2
16152,5
31556,11
2867,13
14149,17
13684,25
19738,34
2202,3
37259,5
23917,6
21146,14
13078,20
21753,2
33554,3
8091,5
8908,5
22790,7
36884,3
15428,6
37562,17
22738,1
30208,1
14581,6
35437,13
19970,20
37193,30
7382,2
16666,2
2878,4
36357,5
1603,10
31304,30
13146,10
2881,15
15994,33
11145,2
36557,2
26247,3
34431,4
19221,5
15289,6
18078,6
14739,8
8604,3
19875,5
21413,6
20682,16
17042,1
2379,3
2756,11
337,24
2407,1
12952,1
24992,1
35140,8
2574,10
21714,12
3816,29
23959,2
6525,8
21901,17
10,28
24634,1
7046,2
35389,2
16034,3
36675,3
36758,21
2159,27
16930,2
31283,2
32476,2
13292,21
32834,18
23213,4
18552,5
6990,7
27946,9
27044,23
20293,1
15573,2
9524,4
8596,5
28331,14
3179,21
13564,27
9039,28
14162,2
3261,3
35887,3
36576,4
17034,9
21789,10
35675,13
1559,16
4193,34
11905,1
29554,1
10260,8
36902,20
8050,22
7911,3
31791,5
24633,11
3164,3
10138,4
25897,2
19599,6
12673,10
3242,1
2282,32
33098,1
8911,2
20965,2
6522,9
5133,1
21073,3
27347,3
11560,6
30963,12
24979,13
4041,2
5665,5
11770,1
6614,1
12341,3
19591,3
18882,5
2660,19
8074,3
24451,3
34503,3
18913,9
25109,9
23168,11
18466,29
9431,1
29042,1
14813,6
3067,11
26730,2
9782,4
36666,4
32952,7
18130,9
24390,14
20312,18
28300,18
35164,4
28414,9
23660,3
24317,5
5283,6
33961,8
6747,1
35035,2
15869,3
10228,7
23056,1
27715,2
23361,3
22126,5
21374,32
6621,3
29889,26
14240,1
2369,2
36543,5
28936,8
17636,9
10135,2
20543,6
22770,1
31960,1
37580,1
11477,2
25690,4
22676,6
5431,17
19833,23
2215,1
16047,5
36692,5
33549,6
17157,7
21783,3
30327,3
10981,8
35645,10
15492,21
15759,1
16314,1
11849,2
26586,7
25231,9
862,12
23281,24
21416,28
19991,3
4038,7
8068,7
29923,8
16781,4
28166,4
36895,5
14188,2
35871,3
1812,4
33534,4
13432,5
8342,11
5190,13
36801,20
25888,1
35348,3
12151,7
920,30
10065,2
7924,7
6112,18
20460,6
9605,14
27666,2
15196,4
8428,4
23107,6
2805,12
13829,3
6896,4
14401,4
260,8
1009,12
28765,1
37392,2
35597,3
8108,4
6050,5
31510,7
16507,15
29746,3
23416,13
9920,14
35703,28
6722,4
11857,14
181,16
31197,31
36985,2
16385,7
16943,8
15026,21
6067,2
37115,4
26517,6
30245,12
3375,14
19755,27
14467,2
18896,5
30600,7
25706,33
19821,4
11345,7
10348,7
33249,8
35452,18
17751,1
20807,6
30006,11
15186,1
8928,3
29013,3
27554,4
36704,4
208,4
24392,2
2097,3
6104,6
6716,13
2780,27
12032,1
26470,4
36640,4
5116,1
12811,2
9979,3
25181,3
9824,4
31742,4
26538,5
37389,9
18567,11
849,1
27256,4
19331,12
28429,24
4192,1
36182,12
33991,2
12767,4
24559,6
25837,9
16962,10
20841,12
16703,34
13190,1
1590,3
6670,3
9723,1
31300,1
29559,15
34392,3
14406,7
16828,1
24819,4
28932,10
14781,1
23512,1
6369,2
28878,12
1397,8
11890,13
4877,18
36920,21
32308,28
21400,2
535,5
6435,1
1113,19
3735,7
2288,2
10868,9
27981,24
26039,1
14312,3
29997,21
100,1
21360,1
34237,1
22885,3
36519,3
1744,4
22571,6
33645,12
12178,19
22666,34
13897,1
16010,2
17419,8
27588,1
31747,2
441,4
21197,4
20864,3
20949,3
16931,7
16837,5
22344,5
32556,8
12229,12
29555,13
20084,26
23078,2
29862,2
2820,3
17187,6
18244,6
36128,17
21971,1
999,2
3558,2
12651,4
6974,7
18150,14
25169,1
30545,1
15753,2
4022,4
21446,5
32388,5
1223,7
15585,7
16848,8
31324,10
25881,3
5728,14
24552,18
8724,26
19681,1
34234,2
22208,7
29125,7
20441,1
11644,3
29236,5
26898,15
21501,24
31413,2
12075,3
10852,5
12108,8
12612,7
10458,1
11518,1
28769,1
5463,5
12050,2
26572,3
417,8
4062,15
698,1
3667,4
15946,4
17826,8
4502,11
34854,13
13691,4
27407,5
3011,7
9601,9
1964,3
30582,7
36909,30
30451,2
21991,4
27602,11
28510,12
14108,17
12504,6
3194,8
25791,8
8658,9
14843,17
23091,1
11078,5
5625,2
8025,3
19139,4
8547,7
29062,9
32254,11
4905,13
3195,20
30000,1
26942,2
3772,6
9760,6
4637,7
20241,1
6568,2
9693,3
4852,4
23944,4
7586,3
24405,5
35852,9
5933,11
27855,25
16089,2
29753,3
16282,16
30819,29
19709,32
12460,2
20121,2
20958,3
8399,5
18713,5
22095,1
28256,3
21495,7
21672,13
27022,28
22362,1
33205,1
31567,13
37048,14
30246,15
35681,27
29527,1
5569,4
13170,5
1867,18
7521,21
13003,2
22354,5
36300,19
15891,1
10469,2
35357,6
3567,7
11761,17
12393,21
12816,24
25026,4
10419,5
5963,5
17825,25
21504,25
19802,1
21832,1
790,3
24596,5
23711,7
19806,20
28024,1
12053,3
33105,16
20922,32
1581,1
20498,1
29361,3
15860,4
36379,4
26366,2
17156,4
29367,15
8541,23
4160,2
15758,3
13938,4
31424,4
9079,16
3812,24
24389,1
7056,3
1846,2
36851,2
29119,4
9304,8
35034,8
24589,11
15037,2
36425,21
37265,1
10294,2
36939,4
3872,1
32535,7
6499,2
30400,2
18041,3
23672,3
6713,5
16739,8
11371,13
35157,4
12049,4
31873,4
22029,10
28800,1
32407,1
31982,3
5893,6
12626,16
592,25
14517,9
12056,10
9940,13
34709,21
37491,2
2148,3
5103,23
18372,2
33254,2
34175,2
22893,7
34429,23
11105,28
22993,1
30876,2
36847,1
5121,3
10320,16
32549,3
23022,4
33966,6
17532,7
8673,10
11089,19
27899,1
18555,3
23354,3
18608,4
1285,5
16128,6
34646,29
34286,1
34371,1
37498,2
12002,3
6865,5
32140,5
33070,22
30418,1
15041,2
15689,2
20152,2
2847,3
9149,3
35192,3
16211,19
19654,1
3324,2
8135,2
19433,3
20579,4
9680,7
2301,1
30651,1
8043,2
33277,2
32110,3
9287,14
2653,19
17272,4
25172,5
23394,6
33715,16
28415,19
25315,1
3888,2
1197,4
23788,12
31748,1
22203,2
25145,10
33517,11
22665,22
8007,1
31296,2
24309,4
29788,11
8061,19
14564,4
18909,4
2155,11
30638,13
14752,3
36320,7
230,20
54,1
3100,1
8914,1
20865,1
19871,2
21933,2
3211,5
14620,5
29322,5
29845,9
30840,2
32003,2
27937,4
33421,4
6871,20
34337,3
30036,4
3622,2
34470,3
28140,5
25083,6
6212,9
5882,17
11082,1
20360,1
26622,1
17513,4
27727,5
32485,6
17745,7
28242,7
9393,8
36203,9
7871,1
31118,3
3750,4
35326,6
35712,7
37642,8
15561,1
13861,4
30980,4
16625,2
21403,3
5779,5
28750,5
15189,6
16621,16
12081,19
280,2
33634,2
28044,9
11664,1
22608,1
28346,5
28613,6
34387,5
23219,17
14018,31
19282,1
25055,1
2514,2
5489,2
28187,2
36970,2
9956,3
15013,5
30658,8
3522,22
9769,24
3723,1
4903,2
22481,2
9617,3
20371,3
24284,3
8672,3
12777,3
24793,3
28825,3
18967,6
8873,12
25963,18
11799,1
36185,1
33406,3
7058,5
1990,14
3744,15
14730,15
8326,18
20953,20
30425,3
11118,3
21600,4
11049,7
1428,12
31879,14
3124,2
17041,2
29835,7
28356,13
26500,14
15580,26
3232,5
13376,9
28861,16
36298,24
5684,1
5608,2
34357,2
5414,1
34610,1
21370,4
3148,10
2092,21
5456,5
19902,6
25960,16
429,2
10995,8
36162,8
34331,1
7396,4
9288,6
3689,2
30068,2
7545,4
23188,9
36148,33
33582,3
14720,8
1089,34
8407,3
10277,4
4990,10
35979,28
1494,1
36861,3
29378,22
34308,1
26780,2
16630,6
13416,9
23961,12
21347,13
30313,21
10922,24
23499,1
34186,4
22827,6
3941,8
37365,10
19350,1
37435,3
15694,4
12492,5
28689,1
25246,2
27633,2
35756,20
7858,2
28884,5
19514,8
35281,8
11553,21
22716,1
20063,13
29531,2
36807,2
21885,6
24951,9
4142,10
22405,11
9945,21
35792,3
4227,4
5826,1
13742,1
4055,4
26203,6
3485,7
3948,14
9731,15
8145,1
19550,2
31955,8
10429,10
21173,12
16294,6
29259,9
30921,10
35912,14
18680,17
4829,3
25320,4
21193,1
10943,4
15052,5
32374,10
36816,10
14473,16
13979,17
25327,20
9746,2
17319,3
25775,4
14101,15
910,21
31091,28
486,2
2800,2
18248,2
11863,3
23194,10
19645,30
33619,1
11522,2
15018,5
18561,7
18709,8
23426,3
28673,3
33903,9
2362,1
23921,1
31920,1
24246,2
14495,4
29466,18
36952,20
27367,21
5279,2
25369,2
14089,1
16051,2
22736,2
29246,2
18481,3
31496,5
23411,29
1288,1
22915,8
28560,8
7506,1
26296,3
13255,6
14171,17
34114,31
11067,11
28797,1
20235,4
25135,4
24985,6
29451,3
33221,4
33500,5
31493,10
23490,12
23756,1
15097,2
7705,5
19451,2
8572,5
15480,23
7192,2
2609,3
13603,3
31526,3
8194,4
32230,4
6236,7
37309,20
29103,1
22220,2
29477,6
1320,2
34071,2
10216,3
26923,5
18770,7
36488,7
12604,30
22147,1
30355,1
6222,3
16610,10
24782,13
1134,2
26117,2
516,3
14000,2
2917,5
11068,12
32057,17
16606,4
9054,6
2036,6
21234,1
23244,3
33282,3
36748,3
5218,10
1353,12
23222,3
2145,4
9041,4
11059,5
27782,5
5809,5
28249,13
19520,31
5881,1
3290,3
11811,3
12889,4
35557,5
23495,13
12164,2
29016,2
34956,5
4120,6
14152,6
24672,10
15987,2
26016,2
35620,2
8467,5
10237,1
10639,6
35449,6
10711,6
7274,12
14738,17
32736,33
12948,1
20740,2
1915,6
24372,7
1701,1
12849,7
3466,20
10619,1
33285,2
25103,4
27346,7
150,8
4914,1
2557,9
2907,24
15601,4
28958,4
13290,7
11911,31
844,1
13319,6
34997,6
19655,7
10532,24
36310,6
8900,11
14038,17
6625,20
22499,24
14741,1
10665,3
9786,5
27319,7
22452,34
36597,1
8476,2
6964,4
6707,6
28427,6
10591,21
34178,2
2448,2
10247,5
3602,11
34922,18
32486,2
25892,3
35695,3
35701,3
33327,8
25551,11
29877,15
3724,22
614,4
2938,9
7414,23
36140,3
25715,7
16939,8
23342,14
4488,1
13423,1
20238,1
1774,3
16952,3
26620,3
25361,11
7079,21
18799,1
23497,2
4543,4
4663,4
16810,4
14798,7
5601,8
12501,21
2717,5
24001,7
30803,9
15935,14
2192,1
15053,1
21305,1
15634,10
27016,10
25374,20
24320,1
35108,3
29632,22
558,1
24620,1
34724,3
26798,6
29725,6
7749,18
30017,6
11903,14
6763,34
29408,3
19563,5
35473,12
34349,22
11467,24
10428,1
8004,4
22054,5
5903,32
20933,1
35518,8
4575,23
17797,2
19598,3
10349,10
11349,16
10140,1
37165,1
10484,4
21535,5
10479,12
23372,17
30407,18
29338,1
6515,6
4073,2
6357,2
6294,1
23119,1
30781,1
19012,5
3001,7
9561,8
16996,10
232,14
13761,21
2853,1
12061,1
27687,2
28037,2
3257,8
19068,1
32882,14
1946,15
17307,20
14682,22
29596,1
10828,2
31218,2
33868,3
32972,7
37507,10
36731,27
16707,2
21279,5
23905,17
3715,1
11994,3
455,7
10535,12
33322,8
746,26
36097,3
35376,10
32090,4
33752,1
12312,4
23005,14
913,15
37073,2
6702,7
14960,11
593,17
18806,1
36184,1
13406,2
2196,6
2478,6
16413,13
25859,1
6395,2
25380,2
36888,3
12518,4
2388,5
13104,13
13191,15
22399,18
32891,5
17389,22
21204,22
6854,34
16271,2
6082,3
28288,21
7725,1
35714,2
6953,3
22128,3
8247,5
10093,11
19364,21
24898,4
9838,3
29979,15
6819,4
32574,6
2138,7
4036,7
30790,7
36133,9
34359,27
15439,2
36458,7
13536,2
13366,3
16000,4
27093,4
14596,8
24742,8
21734,10
2126,1
4697,2
7933,4
29208,5
16642,6
24577,8
32266,15
33640,29
23662,1
21212,11
19437,2
34802,2
18766,6
11823,7
4266,8
4818,14
7395,17
30326,2
27085,3
22803,4
12578,6
962,17
1696,18
8787,19
13927,1
8630,4
7321,19
20179,2
36218,2
18282,4
33686,6
28234,9
23247,13
12059,2
28980,3
28404,5
16114,6
32771,10
36921,28
25587,3
28808,5
7668,6
13553,8
22144,13
27776,1
1816,3
22633,3
15884,1
32944,2
29388,20
34813,20
13205,1
15701,4
3345,15
20989,5
17358,7
8726,12
21638,14
23513,26
32010,1
3229,2
24335,3
20799,10
8051,13
33773,31
16180,1
32419,12
18300,3
32696,5
29919,12
5874,13
11576,14
7598,34
1662,3
7983,3
16752,26
16971,1
20056,1
15812,2
32749,2
26465,5
16669,14
8931,20
35525,1
7293,4
19984,4
34126,14
17792,24
29817,4
28629,5
16783,6
34080,7
10646,1
35142,6
27006,2
6518,2
4667,4
2786,5
1157,6
12702,8
30621,14
5538,19
17139,21
10629,1
31381,1
28835,5
11447,6
14279,13
14627,1
32045,1
16849,2
24507,2
16435,5
19661,5
1097,6
35868,7
23724,13
26863,22
36124,1
4926,5
36043,17
3098,24
21116,1
26071,1
17108,3
14698,7
2121,25
21195,1
9719,18
26749,27
16615,3
34005,3
35080,8
15171,8
27372,10
16922,17
19425,2
13467,4
28318,4
17667,9
16011,10
25295,10
34609,1
6930,2
4716,3
7978,4
6907,21
28977,2
1117,3
12669,3
18781,5
31535,9
14525,15
36951,16
4465,1
6646,1
14412,7
17195,12
31981,14
30989,1
26944,2
15425,3
14750,5
37198,17
15543,4
23398,25
36516,2
34281,4
21930,8
33252,8
26446,11
450,12
6084,24
13669,1
5313,2
12765,2
37546,6
8389,7
32628,7
22016,2
8002,5
18219,8
5252,11
35911,25
33950,7
966,11
10092,1
34617,3
36301,5
26776,9
4278,1
9568,2
5417,3
19839,13
24981,19
5627,3
33657,3
7126,15
25409,2
23118,6
19125,9
31738,1
27685,3
20822,1
33967,3
19652,9
20613,2
2862,3
13150,2
2173,5
24754,6
24199,9
9127,27
29556,1
19601,5
20944,9
1547,11
10438,16
14430,19
36483,1
1496,5
12886,7
2799,8
29341,14
4952,4
32335,10
679,11
28499,1
8953,2
15334,2
22864,2
36477,4
29759,9
9027,1
12502,15
7513,34
35200,3
35534,3
26411,5
6664,8
28313,5
27242,5
18512,2
21056,5
27566,14
14381,15
22374,4
1329,5
6803,5
14764,7
8034,8
8598,8
6242,12
13685,22
35745,8
19775,1
29306,3
37352,7
9562,7
31972,12
8619,8
16690,1
9643,3
12912,8
21394,1
6330,3
16489,4
8678,5
28246,5
31450,6
6603,9
8757,19
18038,30
31670,4
16163,19
9423,1
13179,1
37338,1
29396,3
16177,4
28993,10
11901,12
3928,13
6077,18
18247,1
35527,3
33687,10
14184,1
33650,1
34266,1
6446,4
13779,8
27323,24
5650,3
1938,4
18750,6
29252,8
29660,10
5330,12
7502,15
34594,22
9989,1
10390,1
5539,2
13407,2
28724,2
11586,7
7138,9
26879,17
34044,1
18605,3
28793,4
13509,8
9841,10
36016,10
23047,13
23017,16
5366,23
13576,1
37524,1
5480,2
1279,3
12259,3
11098,4
14744,6
10972,10
4197,13
4194,2
548,7
34579,2
16636,6
14810,6
36935,10
36088,17
9209,3
34087,4
31778,5
22837,22
21454,25
16473,27
24666,29
32924,31
36474,6
6627,11
29793,13
26332,24
13722,5
22944,6
18378,23
32340,4
10406,11
11580,13
22434,18
26645,7
19465,18
33862,2
8249,3
31008,4
18476,6
30058,8
91,2
4505,2
37687,2
29843,3
9793,7
20968,7
1261,9
17038,11
8808,19
15980,2
20716,4
8990,13
23716,13
36387,1
3853,5
25842,10
34874,13
5513,25
14422,27
1854,2
24278,2
9929,3
30958,16
32778,9
2779,14
28290,18
28763,19
29567,25
19404,26
30894,1
34271,4
27985,5
34494,5
19525,6
3568,7
18198,7
26234,7
3312,12
176,3
23345,5
6434,8
21651,1
30385,1
22115,2
34877,10
9121,12
3797,30
2337,34
37239,1
3764,2
23846,3
12672,20
19102,1
17808,2
20743,3
12798,8
17332,13
37031,15
15029,33
2777,1
212,2
2467,3
10797,7
1490,11
9756,11
4310,14
24,15
23443,1
15678,2
7036,6
2433,16
1126,23
20560,1
21444,1
23418,2
27139,2
1349,5
36032,5
22985,3
8157,29
21738,2
10627,5
13672,11
7931,1
22883,1
18688,4
15739,6
7795,13
953,28
12413,1
8347,3
12670,22
6316,1
37569,1
5876,2
4947,6
8402,7
23928,3
8682,4
8876,14
19982,20
1655,24
20374,2
29931,2
22884,11
32877,19
4920,1
9828,2
25475,3
2210,6
29766,8
13142,9
37080,9
18263,27
29021,2
17595,4
33383,7
7501,10
15107,19
2504,30
34527,1
27150,5
16404,9
23434,14
16042,16
35253,27
8494,1
10377,1
32908,4
16032,7
37391,7
3204,2
11690,3
4745,7
6374,8
12378,9
2798,2
24489,2
27569,2
32243,2
21721,4
24253,5
21205,5
16501,6
36721,7
33804,31
19586,6
20072,6
15671,16
17224,21
16807,23
19913,1
8039,4
3311,5
9186,5
31098,5
4992,14
5526,18
22116,4
31383,5
811,14
5785,1
37600,1
28526,2
9109,4
10161,8
16891,2
21880,2
66,4
33801,13
35149,15
23386,4
7384,16
13177,34
23863,9
27907,9
21479,10
8191,2
10539,3
32513,4
7059,5
8586,11
28182,1
4059,3
21329,4
11937,5
26100,6
7648,1
17364,1
7184,2
30088,3
23181,5
23629,17
5914,17
7626,1
15566,2
27873,2
34525,11
7080,14
35113,4
35136,5
18858,1
17544,3
4882,4
28141,4
16912,29
6165,34
6534,1
19284,3
22186,7
10188,12
22225,13
6982,1
35127,2
13545,29
15918,2
8755,3
7376,6
16441,16
6039,16
20258,1
4078,5
30300,11
35218,1
28702,2
22616,4
15574,5
26867,5
16851,12
16894,2
34825,3
27968,1
14544,3
32914,7
35262,26
16409,1
9411,7
23751,8
11957,16
25299,21
12601,1
1896,2
18454,2
12717,8
37099,19
1919,1
33907,1
6036,2
18269,2
10654,3
10158,5
19800,19
1410,1
22411,3
30042,5
37673,7
15700,8
36790,34
8112,1
24747,1
32862,1
11757,2
32352,5
1436,6
36936,8
13572,12
35832,16
24744,18
12812,21
14925,23
12138,33
4176,1
34618,2
31731,3
32027,20
4179,1
31528,4
1566,5
34017,22
18387,1
26079,3
316,5
16725,5
2857,13
14300,14
3773,2
4865,3
21839,4
26807,5
27677,6
7428,9
14063,28
30149,1
35564,2
11501,6
23123,12
36630,3
3441,4
34741,9
13229,2
4598,8
32410,14
24805,24
11500,2
35274,2
6060,4
30325,7
5502,17
12971,26
3186,6
28640,7
25041,9
28353,1
4099,2
32708,5
22530,6
8558,6
5139,14
34970,29
7552,1
16720,2
29118,3
36615,3
3547,4
29530,6
35268,17
22971,21
6897,2
37347,3
18950,4
24058,4
14533,6
33963,18
2920,1
29722,1
28193,2
1450,3
16474,3
27261,4
27887,7
17876,25
29657,1
23516,2
21743,4
23929,4
27818,7
22873,9
27667,20
3975,1
11941,2
23457,3
20616,5
1298,7
35788,10
6430,19
22606,34
5576,6
8166,7
29080,7
8412,16
11164,23
8635,34
36682,1
6824,2
24078,3
14256,4
19487,4
21576,20
8275,28
5442,2
6453,5
28219,2
1449,3
13947,3
36408,3
21850,4
10338,19
11882,1
15381,1
23920,2
36262,7
2039,11
707,2
24263,2
8944,5
16143,7
16196,1
32167,2
4222,4
29968,9
21564,2
17215,4
10845,9
1819,16
34857,22
29241,1
22925,9
21615,13
24330,1
32869,6
18276,11
19538,24
8063,8
11505,10
17737,1
16161,2
22297,8
19168,17
18385,1
14934,2
24009,4
14546,7
8019,8
36659,18
6730,2
5856,3
9337,3
2183,23
35499,3
32524,4
16247,5
8031,14
30825,9
14884,2
32787,4
2038,5
16724,7
23985,7
15073,8
28651,10
36312,1
21304,6
21311,15
27748,3
24673,16
26786,23
28248,30
28334,5
6663,1
34552,2
4294,6
13780,6
2945,9
26618,17
37466,20
16083,2
25628,6
11260,16
9487,2
29858,2
6834,8
18261,9
20831,13
22471,16
8683,24
12212,1
37531,1
7801,14
7798,20
8383,1
9627,1
14548,3
33512,4
12157,7
24175,21
2220,2
2909,22
28328,1
33858,1
22614,2
33818,2
5044,15
37166,2
26667,4
706,16
9229,2
20881,3
24940,3
33206,34
23852,2
18919,3
12159,13
35090,31
13778,1
26767,1
3936,2
4747,1
16965,1
10097,2
16817,2
2687,3
8197,6
27308,6
36443,11
30510,13
3911,8
20000,8
1790,1
3182,16
37043,28
15050,1
26487,2
8242,5
5296,6
15504,6
24583,10
21331,12
3672,22
17103,23
29708,1
1458,2
28151,6
19858,23
13041,2
13680,3
12697,5
37189,8
33812,14
29439,28
37387,1
3215,4
12961,4
23336,8
27459,8
4871,12
16266,1
14059,2
35948,2
17506,5
21232,14
34101,15
33820,1
20109,2
8333,26
11342,1
16283,2
7176,3
10865,4
174,6
21537,8
34076,1
29988,2
11503,3
13052,3
9518,5
29575,6
35813,6
37288,13
33022,1
10675,2
29154,2
25757,3
24606,4
29053,4
5641,8
5947,2
23423,3
5815,4
2207,5
13461,6
9475,3
13521,9
23124,9
4908,12
31022,1
1220,2
21811,2
24832,2
32688,3
35778,3
16480,6
34142,8
36876,5
34421,6
7462,31
11057,1
37156,2
8742,3
32456,5
34917,14
184,30
35084,2
6362,3
11158,3
14342,4
16988,5
17719,5
21301,5
6372,15
21791,1
18762,2
7401,4
35344,4
4474,6
11713,10
13458,17
6825,24
195,2
13557,2
24062,2
32795,2
6764,5
568,8
34454,9
23064,2
6379,3
6689,3
12486,5
35436,7
19049,8
4397,23
4311,25
428,1
13116,2
34140,3
503,12
11589,1
15063,3
6726,4
18666,13
24653,1
18445,5
28056,8
23241,2
25483,3
13627,5
26570,6
11316,9
